category_id;category;image;name;description
Sausages;98;Dataset/Sausages/2665.jpg;Pizzasaus;400g, Mutti. 25,00/kg
Sausages;98;Dataset/Sausages/3733.jpg;Kjøttpølser;520g, Finsbråten. 51,73/kg
Sausages;98;Dataset/Sausages/3754.jpg;Wienerpølser;Ukens pølsemiddag. 520g, Gilde. 76,73/kg
Sausages;98;Dataset/Sausages/718.jpg;Wienerpølser;560 g, Finsbråten 71,25/kg
Sausages;98;Dataset/Sausages/7124.jpg;Falu-/Kalkunkorv;400-450g, Gilde/Prior. 66,44-74,75/kg
Sausages;98;Dataset/Sausages/729.jpg;Grillpølse;kalkunbacon, 600 g, Prior 58,17/kg
Sausages;98;Dataset/Sausages/1773.jpg;Bratwurst;bacon & BBQ/røkt/urøkt, 270g, Folkets. 73,70/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/270.jpg;Gilde hamburgerrygg;Skivet. 100 g. Pr kg 249,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/271.jpg;Gilde krydder skinke;Skivet. 110 g. Pr kg 253,64
Cured meats and Salami;126;Dataset/Cured meats and Salami/272.jpg;Gilde kokt skinke;Skivet. 110 g. Pr kg 180,91
Cured meats and Salami;126;Dataset/Cured meats and Salami/312.jpg;Gilde familieskinke/ servelat;150 g Fra 116,67/kg. fra 20,90
Cured meats and Salami;126;Dataset/Cured meats and Salami/613.jpg;Gilde familieskinke/servelat;150 g Fra 116,67/kg. fra 22,30
Cured meats and Salami;126;Dataset/Cured meats and Salami/623.jpg;Denja vossafår;120 g. Pr kg 305,83
Cured meats and Salami;126;Dataset/Cured meats and Salami/631.jpg;Gilde vårt fineste pålegg roastbiff;100 g. Pr kg 281,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/634.jpg;Gilde vårt fineste pålegg skinkestek;100 g. Pr kg 245,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/637.jpg;Coop kokt skinke;100 g. Pr kg 144,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/1095.jpg;Gilde birkebeiner spekeskinke;100 g Pr kg 439,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/332.jpg;Gilde kjøttpålegg;Utvalgte varianter. 150 g. Fra 133,33/kg. 1 pk fra 22,20
Cured meats and Salami;126;Dataset/Cured meats and Salami/1882.jpg;Gilde kokt skinke;PR PK. 150 g Pr kg 164,67
Cured meats and Salami;126;Dataset/Cured meats and Salami/1151.jpg;Gilde salami;Spesial/favoritt. Fra 130 g. Pr kg 266,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/1175.jpg;Coop kjøttpålegg;Jegerfilet, bøkerøkt, gourmetskinke og kentucky steak pepper. 100 g. 250,00/kg Ord.pris 32,00. Spar opptil 14,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/675.jpg;Denja vossafår;120 g Pr kg 318,33
Cured meats and Salami;126;Dataset/Cured meats and Salami/676.jpg;Gilde gled deg til skinkestek;100 g Pr kg 260,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/678.jpg;Gilde gled deg til roastbiff;100 g Pr kg 298,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/681.jpg;Gilde smårettskinke;200 g Pr kg 173,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/1025.jpg;Kokt skinke;80 g Folkets, pr. kg 150,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/1027.jpg;Skinkestek;90 g Folkets, pr. kg 243,33
Cured meats and Salami;126;Dataset/Cured meats and Salami/1306.jpg;Sommerskinke;Kokt, First Price, pr. kg. Billig ste. i KIWI
Cured meats and Salami;126;Dataset/Cured meats and Salami/1311.jpg;Sommerskinke;Kokt, First Price, pr. kg. Billig ste. i KIWI
Cured meats and Salami;126;Dataset/Cured meats and Salami/1317.jpg;Sommerskinke;Kokt, røkt, Gilde, pr. kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/1324.jpg;Sommerskinke;Kokt, røkt, Gilde, pr. kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/1417.jpg;Sommerskinke;Kokt, First Price, pr. kg. Billig ste. i KIWI
Cured meats and Salami;126;Dataset/Cured meats and Salami/1422.jpg;Sommerskinke;Kokt, First Price, pr. kg. Billig ste. i KIWI
Cured meats and Salami;126;Dataset/Cured meats and Salami/1428.jpg;Sommerskinke;Kokt, røkt, Gilde, pr. kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/1690.jpg;Sommerskinke;Kokt, røkt, Gilde, pr. kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/1435.jpg;Sommerskinke;Kokt, røkt, Gilde, pr. kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/1692.jpg;Sommerskinke;Kokt, First Price, pr. kg. Billig ste. i KIWI
Cured meats and Salami;126;Dataset/Cured meats and Salami/1022.jpg;Roastbiff;90 g Folkets, pr. kg 228,89
Cured meats and Salami;126;Dataset/Cured meats and Salami/796.jpg;Coop kjøttpålegg;3 varianter. 60 g. Pr pk Pr kg 166,67.
Cured meats and Salami;126;Dataset/Cured meats and Salami/3880.jpg;Coop megas roastbiff;Skal kun brukes på - 30% tilbud. Pr hg. Pr kg 199,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/916.jpg;Coop kjøttpålegg;3 varianter. 60 g. Pr pk Pr kg 166,67.
Cured meats and Salami;126;Dataset/Cured meats and Salami/486.jpg;Gilde favorittsalami;Skivet. 150 g. Pr pk. Pr kg 232,67.
Cured meats and Salami;126;Dataset/Cured meats and Salami/488.jpg;Gilde spekeskinke;Urøkt. Skivet. 150 g. Pr pk. Pr kg 332,67.
Cured meats and Salami;126;Dataset/Cured meats and Salami/244.jpg;Prior kalkun-/kyllingfilet;100 g. Pr kg 249,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/249.jpg;Gilde kamstek;180 g. Pr kg 221,67
Cured meats and Salami;126;Dataset/Cured meats and Salami/553.jpg;Tanzi parmaskinke/Porxas serranoskinke/ Stranda spekeskinke;40-80g i skiver (311,26-622,50/kg)
Cured meats and Salami;126;Dataset/Cured meats and Salami/1600.jpg;Tanzi parmaskinke/Porxas serranoskinke/ Stranda spekeskinke;40-80g i skiver (311,26-622,50/kg)
Cured meats and Salami;126;Dataset/Cured meats and Salami/391.jpg;Kj?ttp?legg;
Cured meats and Salami;126;Dataset/Cured meats and Salami/3991.jpg;Tanzi parmaskinke, Porxas serranoskinke, Stranda spekeskinke;40-80g i skiver (311,25-622,50/kg)
Cured meats and Salami;126;Dataset/Cured meats and Salami/3004.jpg;Tanzi parmaskinke/Porxas serranoskinke/ Stranda spekeskinke;40-80g i skiver (311,26-622,50/kg)
Cured meats and Salami;126;Dataset/Cured meats and Salami/1105.jpg;Gilde salami;Spesial/favoritt. Fra 130 g. Pr kg 266,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/1129.jpg;Coop kjøttpålegg;Jegerfilet, bøkerøkt, gourmetskinke og kentucky steak pepper. 100 g. 250,00/kg Ord.pris 32,00. Spar opptil 14,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/4036.jpg;Utvalgte Gilde pålegg;150 g. Pr kg 179,33
Cured meats and Salami;126;Dataset/Cured meats and Salami/4052.jpg;Utvalgte Grilstad salami/ trønderfår;100 g. Pr kg 299,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/526.jpg;Vossafår;91g Enh.pris 295,60 pr.kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/576.jpg;Coop kjøttpålegg;Jegerfilet, bøkerøkt, gourmetskinke og kentucky steak pepper. 100 g. 250,00/kg Ord.pris 32,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/1560.jpg;Spekeskinke fra tynset;Gilde, 250 g, 236,00 pr. kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/3852.jpg;Kløver Roastbiff;
Cured meats and Salami;126;Dataset/Cured meats and Salami/5766.jpg;Alle grilstad spekepølser;Gjelder 100g påleggsvarianter
Cured meats and Salami;126;Dataset/Cured meats and Salami/5768.jpg;Finsbråten Bacon Skiver;
Cured meats and Salami;126;Dataset/Cured meats and Salami/5770.jpg;Kløver pålegg;Kokt skinke/hamburgerrygg/provencefilet, 100 g
Cured meats and Salami;126;Dataset/Cured meats and Salami/5791.jpg;Kløver Spekepølsepålegg;
Cured meats and Salami;126;Dataset/Cured meats and Salami/5796.jpg;Kløver roastbiff;
Cured meats and Salami;126;Dataset/Cured meats and Salami/5799.jpg;Finsbråten bacon skiver;150 g
Cured meats and Salami;126;Dataset/Cured meats and Salami/5812.jpg;Alle grilstad spekepølser;Gjelder 100g påleggsvarianter
Cured meats and Salami;126;Dataset/Cured meats and Salami/5816.jpg;Kløver pålegg;Kokt skinke/hamburgerrygg/provencefilet, 100 g
Cured meats and Salami;126;Dataset/Cured meats and Salami/5832.jpg;Kløver Spekepølsepålegg;
Cured meats and Salami;126;Dataset/Cured meats and Salami/5836.jpg;Kløver roastbiff;
Cured meats and Salami;126;Dataset/Cured meats and Salami/5839.jpg;Finsbråten Bacon Skiver;
Cured meats and Salami;126;Dataset/Cured meats and Salami/5844.jpg;Finsbråten kokt skinke;
Cured meats and Salami;126;Dataset/Cured meats and Salami/3815.jpg;Kløver pålegg;
Cured meats and Salami;126;Dataset/Cured meats and Salami/3836.jpg;Alle Grilstad Spekepølser;
Cured meats and Salami;126;Dataset/Cured meats and Salami/1052.jpg;Stranda spekeskinke/fenalår;300 g. Pr brett Pr kg 330,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/1057.jpg;Gilde familieskinke/ servelat;150 g Fra 116,67/kg. fra 20,30
Cured meats and Salami;126;Dataset/Cured meats and Salami/3943.jpg;Gilde/synnøve/ stranda pålegg;Utvalgte varianter. 70-200 g. Pr kg fra 100,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/3944.jpg;Grilstad kjøttpålegg;Utvalgte varianter. 100 g Fra 250,00/kg. fra 28,90
Cured meats and Salami;126;Dataset/Cured meats and Salami/5997.jpg;Taga classic serrano;55 g Fra 454,55/kg. 31,90
Cured meats and Salami;126;Dataset/Cured meats and Salami/1207.jpg;Grilstad pålegg;Utvalgte varianter. 100 g Fra 200,00/kg. fra 31,40
Cured meats and Salami;126;Dataset/Cured meats and Salami/3801.jpg;Gilde/synnøve/ stranda pålegg;Utvalgte varianter. 70-200 g. Pr kg fra 100,00
Cured meats and Salami;126;Dataset/Cured meats and Salami/3803.jpg;Grilstad kjøttpålegg;Utvalgte varianter. 100 g Fra 250,00/kg. fra 28,90
Cured meats and Salami;126;Dataset/Cured meats and Salami/5952.jpg;Norgesskinke;80g, Gilde. 373,75/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/5982.jpg;Bacon;skåret, 400g, Gilde. 174,75/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/5985.jpg;Vossafår;91g. 295,60/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/3696.jpg;Hamburgerrygg/ kokt skinke;løvtynn, 110g, Gilde. 253,64/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/3735.jpg;Gullsalami;175g, Grilstad. 228,00/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/3747.jpg;Okserull;100g, Gilde. 279,00/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/3760.jpg;Strandamør snacks;120g, Stranda. 207,50/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/7115.jpg;Kyllingfilet;naturell/pepper & hvitløk, 100g, Prior. 229,00/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/7126.jpg;Filetbacon;120g, Finsbråten. 249,17/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/1243.jpg;Servelat;Go & Mager/Original, 100-110g, Gilde. 135,45-149,00/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/734.jpg;Salami;tradisjonell, 90 g, Finsbråten 198,89/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/735.jpg;Servelat;110 g, Gilde 117,27/kg
Cured meats and Salami;126;Dataset/Cured meats and Salami/739.jpg;Norsk Fjellbrød;750 g, Bakehuset 23,87/kg
Fresh fish;100;Dataset/Fresh fish/584.jpg;Coop laksefilet;500 g. Pr kg 178,00
Fresh fish;100;Dataset/Fresh fish/590.jpg;Lofoten skreifilet;Pr kg
Fresh fish;100;Dataset/Fresh fish/591.jpg;Coop lettsaltet torskefilet;Med skinn. 360 g. Pr kg 122,50
Fresh fish;100;Dataset/Fresh fish/1081.jpg;Lerøy ørretporsjoner;PR PK. Pr kg 245,80
Fresh fish;100;Dataset/Fresh fish/647.jpg;Coop laksefilet;PR PK. U/skinn. Pr kg 147,60
Fresh fish;100;Dataset/Fresh fish/1287.jpg;Laksefilet;Tinas Sommer, pr. kg 178,00
Fresh fish;100;Dataset/Fresh fish/1288.jpg;Steinbitfilet;Tinas Sommer, pr. kg 149,00
Fresh fish;100;Dataset/Fresh fish/1289.jpg;Ørretfilet, helside;Tinas Sommer, pr. kg
Fresh fish;100;Dataset/Fresh fish/1290.jpg;Ørretfilet;Tinas Sommer, pr. kg 247,60
Fresh fish;100;Dataset/Fresh fish/1291.jpg;Varmrøkt laks m/pepper;Tinas Sommer, pr. kg 267,60
Fresh fish;100;Dataset/Fresh fish/1568.jpg;Laksefilet;Tinas Sommer, pr. kg 178,00
Fresh fish;100;Dataset/Fresh fish/43.jpg;Torsk nuggets;275 g pankopanert, Lerøy, pr. kg 152,36
Fresh fish;100;Dataset/Fresh fish/1387.jpg;Dagens fiskeburger ørret/torsk;Fiskemannen, pr. kg 162,50
Fresh fish;100;Dataset/Fresh fish/1398.jpg;Laksefilet;Tinas Sommer, pr. kg 178,00
Fresh fish;100;Dataset/Fresh fish/1399.jpg;Steinbitfilet;Tinas Sommer, pr. kg 149,00
Fresh fish;100;Dataset/Fresh fish/1400.jpg;Ørretfilet, helside;Tinas Sommer, pr. kg
Fresh fish;100;Dataset/Fresh fish/1401.jpg;Ørretfilet;Tinas Sommer, pr. kg 247,60
Fresh fish;100;Dataset/Fresh fish/1402.jpg;Varmrøkt laks m/pepper;Tinas Sommer, pr. kg 267,60
Fresh fish;100;Dataset/Fresh fish/1662.jpg;Ørretfilet, helside;Tinas Sommer, pr. kg
Fresh fish;100;Dataset/Fresh fish/1663.jpg;Steinbitfilet;Tinas Sommer, pr. kg 149,00
Fresh fish;100;Dataset/Fresh fish/1664.jpg;Ørretfilet;Tinas Sommer, pr. kg 247,60
Fresh fish;100;Dataset/Fresh fish/1665.jpg;Varmrøkt laks m/pepper;Tinas Sommer, pr. kg 267,60
Fresh fish;100;Dataset/Fresh fish/1668.jpg;Laksefilet;Tinas Sommer, pr. kg 178,00
Fresh fish;100;Dataset/Fresh fish/1014.jpg;Ørret med grønnsaker;450 g Lerøy, pr. kg 197,78
Fresh fish;100;Dataset/Fresh fish/1015.jpg;Laksefilet m/skinn;First Price, pr. kg
Fresh fish;100;Dataset/Fresh fish/1276.jpg;Dagens fiskeburger ørret/torsk;Fiskemannen, pr. kg 162,50
Fresh fish;100;Dataset/Fresh fish/1021.jpg;Lettsaltet torsk;Ca 400 g Lerøy, pr. kg
Fresh fish;100;Dataset/Fresh fish/3856.jpg;LAKSEFILET;M/skinn. Pr kg
Fresh fish;100;Dataset/Fresh fish/3881.jpg;Steinbitfilet;Opptint. Pr kg
Fresh fish;100;Dataset/Fresh fish/3890.jpg;Laksefilet;M/skinn. Pr kg
Fresh fish;100;Dataset/Fresh fish/3896.jpg;Torskefilet;Lettsaltet. Pr kg
Fresh fish;100;Dataset/Fresh fish/211.jpg;Lettsaltet torskefilet;Pr kg
Fresh fish;100;Dataset/Fresh fish/475.jpg;Skrei;Pr kg i skiver 79,90 pr kg.
Fresh fish;100;Dataset/Fresh fish/490.jpg;Skrei;Pr kg i skiver 79,90 pr kg.
Fresh fish;100;Dataset/Fresh fish/240.jpg;Lettsaltet torskefilet;Pr kg
Fresh fish;100;Dataset/Fresh fish/242.jpg;Lofoten laks loin;Pr kg
Fresh fish;100;Dataset/Fresh fish/1577.jpg;Fersk makrell;ord.pris 99,00/kg
Fresh fish;100;Dataset/Fresh fish/1623.jpg;Poke;300g, laksesalat, 2 varianter (166,33/kg). pr beg
Fresh fish;100;Dataset/Fresh fish/365.jpg;Tunfisk;
Fresh fish;100;Dataset/Fresh fish/3958.jpg;Lakseporsjon;45°. ca 140g, fra fiskedisken. ord.pris 39,90/stk
Fresh fish;100;Dataset/Fresh fish/3984.jpg;Fersk laks;45°. ca 140g, fra fiskedisken (213,57/kg). ord.pris 39,90/stk
Fresh fish;100;Dataset/Fresh fish/2973.jpg;Lakseporsjon 45°;. ca 140g, fra fiskedisken. ord.pris 39,90/stk
Fresh fish;100;Dataset/Fresh fish/414.jpg;Lettsaltet torskefilet;pr kg, fra fiskedisken
Fresh fish;100;Dataset/Fresh fish/2986.jpg;Fersk laks 45°;fra fiskedisken (213,57/kg). ord.pris 39,90/stk
Fresh fish;100;Dataset/Fresh fish/2987.jpg;Fersk laks 45°;. ca 140g, fra fiskedisken (213,57/kg). ord.pris 39,90/stk
Fresh fish;100;Dataset/Fresh fish/513.jpg;Laksefilet;med poteter, gulrøtter og urtesaus, Fersk & Ferdig, 450g Enh.pris 133,11 pr.kg
Fresh fish;100;Dataset/Fresh fish/2568.jpg;Lakseloin;Frøya, 300g. Enh.pris 166,33 pr.kg
Fresh fish;100;Dataset/Fresh fish/1898.jpg;Lerøy torsk;Lettsaltet. 4 x 125 g. Pr kg 159,80
Fresh fish;100;Dataset/Fresh fish/1540.jpg;Torskeburger;REMA 1000, 400 g, 122,50 pr. kg
Fresh fish;100;Dataset/Fresh fish/1846.jpg;Laksefilet med sitronpepper;REMA 1000,, 250 g, 236,00 pr. kg
Fresh fish;100;Dataset/Fresh fish/1849.jpg;Laksefilet med hvitløk & urter;REMA 1000,, 650 g, 183,08 pr. kg
Fresh fish;100;Dataset/Fresh fish/1850.jpg;Laksefilet naturell med skinn;REMA 1000,, 650 g, 167,69 pr. kg
Fresh fish;100;Dataset/Fresh fish/1752.jpg;Laksefilet med hvitløk & urter;REMA 1000,, 650 g, 183,08 pr. kg
Fresh fish;100;Dataset/Fresh fish/1753.jpg;Laksefilet naturell med skinn;REMA 1000,, 650 g, 167,69 pr. kg
Fresh fish;100;Dataset/Fresh fish/1754.jpg;Laksefilet med sitronpepper;REMA 1000,, 250 g, 236,00 pr. kg
Fresh fish;100;Dataset/Fresh fish/1511.jpg;Laksefilet sitronpepper;REMA 1000, 250 g, 236,00 pr. kg
Fresh fish;100;Dataset/Fresh fish/1512.jpg;Laksefilet hvitløk & urter;REMA 1000, 650 g, 183,08 pr. kg
Fresh fish;100;Dataset/Fresh fish/1513.jpg;Laksefilet med skinn;REMA 1000, 650 g, 167,69 pr. kg
Fresh fish;100;Dataset/Fresh fish/1514.jpg;Craigs garlic bbq chicken breast;Solvinge, 380 g, 155,26 pr. kg
Fresh fish;100;Dataset/Fresh fish/1515.jpg;Torskefilet med chorizo& urter;Norsk Sjømat, 630 g, 173,02 pr. kg
Fresh fish;100;Dataset/Fresh fish/3842.jpg;Laksefilet;
Fresh fish;100;Dataset/Fresh fish/7255.jpg;Laks;
Fresh fish;100;Dataset/Fresh fish/2913.jpg;Laksefilet;
Fresh fish;100;Dataset/Fresh fish/2919.jpg;Laksefilet;
Fresh fish;100;Dataset/Fresh fish/1198.jpg;Coop laksefilet;4 x 125 g. 500 g. Pr kg 178,00
Fresh fish;100;Dataset/Fresh fish/2612.jpg;Tunfisk;thai chili/tomat & basilikum, 85g, King Oscar. 117,65/kg. KRONERS. marked marked
Fresh fish;100;Dataset/Fresh fish/5976.jpg;Lettsaltet torsk;pr kg, Lerøy
Fresh fish;100;Dataset/Fresh fish/5980.jpg;Lakseloin;360g, Salma. 277,50/kg
Fresh fish;100;Dataset/Fresh fish/3699.jpg;Ørretfilet;naturell/med sitrusrub, , Lerøy. 199,60/kg
Fresh fish;100;Dataset/Fresh fish/3716.jpg;Steinbitfilet;naturell/sweet chilisaus, , Lerøy. 199,60/kg
Fresh fish;100;Dataset/Fresh fish/3729.jpg;Seifilet;pakket, pr kg, Lerøy
Fresh fish;100;Dataset/Fresh fish/3746.jpg;Ørretfilet;naturell/med sitrusrub, , Lerøy. 199,60/kg
Fresh fish;100;Dataset/Fresh fish/7107.jpg;Klippfisk;u/skinn og ben, 400g, Dybvik. 199,75/kg
Fresh fish;100;Dataset/Fresh fish/1222.jpg;Ørretfilet;naturell/med sitrusrub, , Lerøy. 199,60/kg
Fresh fish;100;Dataset/Fresh fish/7128.jpg;Torskefilet;pakket, pr kg, Lerøy
Fresh fish;100;Dataset/Fresh fish/1252.jpg;Ørret-/Laksefilet;sitron & pepper/naturell, 500g, Findus. 238,00/kg
Fresh fish;100;Dataset/Fresh fish/1784.jpg;Steinbitfilet;naturell/sweet chilisaus, 250-300g, Lerøy. 166,33-199,60/kg
Fresh fish;100;Dataset/Fresh fish/1786.jpg;Ørretfilet;naturell/marinert, , Lerøy. 199,60/kg
ShellFish;101;Dataset/ShellFish/583.jpg;Lofoten krabbeskjell;150 g. Pr kg 199,33
ShellFish;101;Dataset/ShellFish/616.jpg;Sibelia lobnobs;110 g Fra 113,64/kg. 14,80
ShellFish;101;Dataset/ShellFish/1340.jpg;Reker;90-130 frosne, pr. kg
ShellFish;101;Dataset/ShellFish/1347.jpg;Reker;90-130 frosne, pr. kg
ShellFish;101;Dataset/ShellFish/1451.jpg;Reker;90-130 frosne, pr. kg
ShellFish;101;Dataset/ShellFish/1713.jpg;Reker;90-130 frosne, pr. kg
ShellFish;101;Dataset/ShellFish/1458.jpg;Reker;90-130 frosne, pr. kg
ShellFish;101;Dataset/ShellFish/3857.jpg;Krabbeskjell;150 g. Pr kg 199,33
ShellFish;101;Dataset/ShellFish/786.jpg;Sibelia lobnobs;110 g. Pr pk Pr kg 90,91.
ShellFish;101;Dataset/ShellFish/906.jpg;Sibelia lobnobs;110 g. Pr pk Pr kg 90,91.
ShellFish;101;Dataset/ShellFish/494.jpg;Snøkrabbe;Kokt. Pr kg.
ShellFish;101;Dataset/ShellFish/1609.jpg;Fylte krabbeskjell;ca 150g, fra fiskedisken. ord.pris 69,90/stk
ShellFish;101;Dataset/ShellFish/1625.jpg;Fylte krabbeskjell;ca 150g, fra fiskedisken. ord.pris 69,90/stk. 42%
ShellFish;101;Dataset/ShellFish/511.jpg;Reker;frys, Fiskemannen, 1kg
ShellFish;101;Dataset/ShellFish/1542.jpg;Scampi;REMA 1000, 270 g. 218,52 pr. kg
ShellFish;101;Dataset/ShellFish/1479.jpg;Fylt krabbeskjell;Fiskecentralen, 150 g, 260,00 pr. kg
ShellFish;101;Dataset/ShellFish/1480.jpg;Reker med skall;Fiskcentralen, 1 kg, 99,00 pr. kg
ShellFish;101;Dataset/ShellFish/1059.jpg;Sibelia lobnobs;110 g Fra 113,64/kg. 14,80
ShellFish;101;Dataset/ShellFish/2609.jpg;Crabsticksalat;180g, Eldorado. 55,56/kg
ShellFish;101;Dataset/ShellFish/2614.jpg;Lobnobs;110g, Fiskemannen. 90,91/kg
ShellFish;101;Dataset/ShellFish/5946.jpg;Ferskvannskreps;i dill, frosne, 1kg, Øfas
ShellFish;101;Dataset/ShellFish/3717.jpg;Store reker;frosne, 70/90, pr kg
ShellFish;101;Dataset/ShellFish/3763.jpg;Store reker;frosne, 80/100, pr kg
ShellFish;101;Dataset/ShellFish/7129.jpg;Store reker;frosne, 80/100, pr kg
ShellFish;101;Dataset/ShellFish/1242.jpg;Crabsticksalat;180g, Eldorado. 77,22/kg
ShellFish;101;Dataset/ShellFish/1775.jpg;Store reker;frosne, str 70/90, pr kg
Smoked and Cured Fish;102;Dataset/Smoked and Cured Fish/3821.jpg;Findus laksefilet;Frys
Smoked and Cured Fish;102;Dataset/Smoked and Cured Fish/3742.jpg;Røkt laks;i skiver, 100g, Fiskemannen. 249,00/kg
Smoked and Cured Fish;102;Dataset/Smoked and Cured Fish/3759.jpg;Steinbitfilet;naturell/sweet chilisaus, 250-300g, Lerøy. 166,33-199,60/kg
Fish Cakes;103;Dataset/Fish Cakes/594.jpg;Lofoten familiens fiskekaker;600 g. Pr kg 144,17
Fish Cakes;103;Dataset/Fish Cakes/1870.jpg;Lofoten grove fiskeburgere;PR PK. Av torsk og hyse. 500 g Pr kg 155,20
Fish Cakes;103;Dataset/Fish Cakes/1017.jpg;Fiskeburger, grov;500 g 80% fisk, Lofoten, pr. kg 139,80
Fish Cakes;103;Dataset/Fish Cakes/777.jpg;Coop megas fiskekaker;kg 100,00. Hyseburger m/gressløk, vanlige fiskekarbonader eller fiskekarbonader m/ hvitløk. 100 g. Pr stk. Pr.
Fish Cakes;103;Dataset/Fish Cakes/870.jpg;Kakefest i varmedisken;K ed. k ronema r k e d
Fish Cakes;103;Dataset/Fish Cakes/897.jpg;Coop megas fiskekaker;kg 100,00. Hyseburger m/gressløk, vanlige fiskekarbonader eller fiskekarbonader m/ hvitløk. 100 g. Pr stk. Pr.
Fish Cakes;103;Dataset/Fish Cakes/750.jpg;Kakefest i varmedisken;K ed. k ronema r k e d
Fish Cakes;103;Dataset/Fish Cakes/351.jpg;Fiskekaker;95g, pr stk, fra fiskedisken
Fish Cakes;103;Dataset/Fish Cakes/401.jpg;Fl?tepudding;
Fish Cakes;103;Dataset/Fish Cakes/4010.jpg;Lofoten fiskeburger/ fiskekaker;Fra 450 g. Pr kg fra 139,80
Fish Cakes;103;Dataset/Fish Cakes/524.jpg;Fiskekaker;Hjemmelagde. Lofoten, 450g Enh.pris 133,11 pr.kg
Fish Cakes;103;Dataset/Fish Cakes/510.jpg;Skreiburger;Lofoten, 500g Enh.pris 119,80 pr.kg
Fish Cakes;103;Dataset/Fish Cakes/2911.jpg;Grov fiskeburger 86%;
Fish Cakes;103;Dataset/Fish Cakes/7263.jpg;Lofotburger;
Fish Cakes;103;Dataset/Fish Cakes/5792.jpg;Lofoten fiskekaker;
Fish Cakes;103;Dataset/Fish Cakes/5826.jpg;Lofoten fiskeburger;
Fish Cakes;103;Dataset/Fish Cakes/5833.jpg;Lofoten fiskekaker;
Fish Cakes;103;Dataset/Fish Cakes/3813.jpg;Grov fiskeburger 86%;
Fish Cakes;103;Dataset/Fish Cakes/1202.jpg;Rørvik fiskeboller;400 g Fra 62,50/kg. 33,20
Fish Cakes;103;Dataset/Fish Cakes/5956.jpg;Fløtepudding;400g, Fiskemannen. 42,25/kg
Fish Cakes;103;Dataset/Fish Cakes/3762.jpg;Fiskekaker;400g, Fiskemannen. 49,75/kg
Fish Cakes;103;Dataset/Fish Cakes/716.jpg;Hjertefiskekaker;fra varmeskap, pr hg, Lofoten 79,00/kg
Fish Cakes;103;Dataset/Fish Cakes/719.jpg;Hjemmelagde fiskekaker;450 g, Lofoten 110,89/kg
Canned Seafood;104;Dataset/Canned Seafood/5760.jpg;King oscar tunfisk;Tomat & Basilikum, Thai chili, Makrellfilet, fra 85 g
Canned Seafood;104;Dataset/Canned Seafood/5763.jpg;Stabburet utvalgte pålegg;
Canned Seafood;104;Dataset/Canned Seafood/5774.jpg;Stabburet Utvalgte pålegg;
Canned Seafood;104;Dataset/Canned Seafood/5808.jpg;King oscar tunfisk;Tomat & Basilikum, Thai chili, Makrellfilet, fra 85 g
Canned Seafood;104;Dataset/Canned Seafood/5818.jpg;Stabburet Utvalgte pålegg;
Canned Seafood;104;Dataset/Canned Seafood/5830.jpg;King oscar tunfisk i olivenolje & sardiner i tomat;fra 85g
Canned Seafood;104;Dataset/Canned Seafood/3812.jpg;King Oscar Tunfisk;
Canned Seafood;104;Dataset/Canned Seafood/3822.jpg;King Oscar Tunfisk i olivenolie & sardiner i tomat;
